"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:1TfqLAPs4K3s2rJMoCokcS","Sweet Dreams (Are Made of This) - Remastered","spotify:artist:0NKDgy9j66h3DLnN8qu1bB, spotify:artist:5MspMQqdVbdwP6ax3GXqum, spotify:artist:7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart","spotify:album:5jNDWA19BJbE24x1UUJGRY","Sweet Dreams (Are Made Of This)","1","6","216933","spotify:user:sebastianelisapfeifer","2020-04-12T18:26:52Z"
"spotify:track:7Eli0lDGFthfs6eol7jgLO","Unentschieden gegen Ried","spotify:artist:4uxaBWHg68KF1mB0r5YFWJ","Der Nino aus Wien","spotify:album:1F55OxsblCAe5UPIY6qR2q","Der Nino aus Wien","1","8","198226","spotify:user:sebastianelisapfeifer","2020-04-14T16:46:32Z"
"spotify:track:2FfUxvwaNTtPYlyrESKtQH","No Lesson","spotify:artist:5BC3lvcEEOqVrqMaPjYrgu","Soviet Soviet","spotify:album:17HnpGk66isnHowhOVyRT1","Fate","1","6","266496","spotify:user:sebastianelisapfeifer","2020-04-25T10:59:15Z"
"spotify:track:0cGG2EouYCEEC3xfa0tDFV","Tainted Love","spotify:artist:6aq8T2RcspxVOGgMrTzjWc","Soft Cell","spotify:album:3KFWViJ1wIHAdOVLFTVzjD","Non-Stop Erotic Cabaret","1","2","153800","spotify:user:sebastianelisapfeifer","2020-04-25T18:34:53Z"
"spotify:track:6r0IfzJv2CCLGx3ypfImy4","Was wollen wir trinken","spotify:artist:7Lj8CmxeAuJ2c2I6YxA6AJ","dArtagnan","spotify:album:2plWiRqqf17THbjLQzuN6y","Verehrt und verdammt","1","9","176200","spotify:user:sebastianelisapfeifer","2020-04-28T15:52:25Z"
"spotify:track:4tNrBlXGBYWvWkgSm5x1HP","Havar Havar","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:5CkKVzQfn3Q2tTnirTNxLh","Gole Yakh - Persian Music","1","10","227426","spotify:user:sebastianelisapfeifer","2020-05-04T19:44:41Z"
"spotify:track:6W7tzjl1aD3TJ7bvROHPmv","Dar Enteha","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:03Ewp6nI2gEGIwPzIWDlj4","Back From The Brink: Pre-Revolution Psychedelic Rock From Iran: 1973-1979","1","2","249480","spotify:user:sebastianelisapfeifer","2020-05-04T19:44:41Z"
"spotify:track:4yr4aBbBnpqQEFVyzo5m3d","Gole Yakh","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:5CkKVzQfn3Q2tTnirTNxLh","Gole Yakh - Persian Music","1","4","314840","spotify:user:sebastianelisapfeifer","2020-05-04T19:44:41Z"
"spotify:track:5td5zLeWSSM1Exrs3Fn1rN","Leila","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:5CkKVzQfn3Q2tTnirTNxLh","Gole Yakh - Persian Music","1","11","272800","spotify:user:sebastianelisapfeifer","2020-05-04T19:44:41Z"
"spotify:track:1C8RHwk3q455M7hpihnzJJ","Gole Yakh","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:03Ewp6nI2gEGIwPzIWDlj4","Back From The Brink: Pre-Revolution Psychedelic Rock From Iran: 1973-1979","1","1","306760","spotify:user:sebastianelisapfeifer","2020-05-04T19:44:41Z"
"spotify:track:1Eolhana7nKHYpcYpdVcT5","Little Wing","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:3uFZf8rykoHo7XMIQVYW6r","Axis: Bold As Love","1","6","145746","spotify:user:sebastianelisapfeifer","2020-05-04T20:08:23Z"
"spotify:track:7k34QyfOgHtJrDUwVfZaKe","Love Hurts","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","spotify:album:3J1Y6lmVz386wWiBhZM1y3","Light Grenades","1","5","237066","spotify:user:sebastianelisapfeifer","2020-05-07T21:12:28Z"
"spotify:track:74CcP6fDBFdH8Xjo2F6Nb4","Gimme Danger - Bowie Mix","spotify:artist:4BFMTELQyWJU1SwqcXMBm3","The Stooges","spotify:album:6vHqopioDuXtXTDoJhQZls","Raw Power (Legacy Edition)","1","2","209093","spotify:user:sebastianelisapfeifer","2020-05-08T16:34:08Z"
"spotify:track:2OuNnwnNQyWrF47pthWxNb","Holiday in Cambodia","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","1","8","224866","spotify:user:sebastianelisapfeifer","2020-05-08T17:03:39Z"
"spotify:track:2mHchPRtQWet3iIS3jANr1","God Save The Queen","spotify:artist:1u7kkVrr14iBvrpYnZILJR","Sex Pistols","spotify:album:6ggO3YVhyonYuFWUPBRyIv","Never Mind The Bollocks, Here’s The Sex Pistols","1","5","199453","spotify:user:sebastianelisapfeifer","2020-05-08T19:46:27Z"
"spotify:track:1ENLIbxO4Uma773neTHxbp","Sweet Dreams (Are Made Of This)","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:1vGThvC8bRibMpcVWM3Yu0","Smells Like Children","1","6","293293","spotify:user:sebastianelisapfeifer","2020-05-09T22:38:41Z"
"spotify:track:0ZeKQudydO2uQJpfr6gNC8","Tainted Love","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:3KExM8E3KgpsS2bHVSJzTc","The Golden Age Of Grotesque","1","16","200426","spotify:user:sebastianelisapfeifer","2020-05-09T22:39:51Z"
"spotify:track:54eZmuggBFJbV7k248bTTt","A Horse with No Name","spotify:artist:35U9lQaRWSQISxQAB94Meo, spotify:artist:0tcbedGX7n5UHrMhVsGmIU","America, George Martin","spotify:album:0E5IKYhiKgbYQkmfsFonbZ","America","1","5","252239","spotify:user:sebastianelisapfeifer","2020-05-09T23:07:28Z"
"spotify:track:5sG3G54H21hNfd5etlheoe","Satellite","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:2Gq0ERke26yxdGuRvrqFTD","Endgame","1","5","238573","spotify:user:sebastianelisapfeifer","2020-05-15T16:22:26Z"
"spotify:track:5WOZKmG2fYjrIeUoKyrIh8","All Souls Night","spotify:artist:1JdeDdujDbS6ZeSlkXqx3a","Loreena McKennitt","spotify:album:6Hk3mihgYxHZ22jlKa2P5G","The Visit","1","1","308626","spotify:user:sebastianelisapfeifer","2020-05-19T18:00:37Z"
"spotify:track:28O4QR1TELuXdcnVw9Q6Kt","Tubthumping - Radio Edit","spotify:artist:0TcYeHEK9sBtv7xPbKhzHz","Chumbawamba","spotify:album:594VUGWOb80yaIpKigc8ta","Birthday Party","1","26","213226","spotify:user:sebastianelisapfeifer","2020-05-20T11:34:04Z"
"spotify:track:1sbXMtoRvW044vNkn7IWm4","The Longing - Hurdy Gurdy Version","spotify:artist:4LmjMMv69tN9V7ggJpva6r","Patty Gurdy","spotify:album:6NmJGlq0hgA3LOghOHMzr7","Shapes & Patterns","1","2","207799","spotify:user:sebastianelisapfeifer","2020-05-28T12:25:52Z"
"spotify:track:7A14uXHs9N57XoFMIDm1au","Enjoy the Silence","spotify:artist:4OAddazJM576euUnFSvXSL","Lacuna Coil","spotify:album:75dseaFJYt3Glq8vVcEnhA","Enjoy the Silence - EP","1","1","246146","spotify:user:sebastianelisapfeifer","2020-05-31T18:02:25Z"
"spotify:track:7fBMjalh4bRnOSNH7NOtbs","Lord Of The Ages - Remastered","spotify:artist:01PgvweTVfI7QCumtQt3IB","Magna Carta","spotify:album:0L4vvnuMbQeE5gqUAeSy8I","Lord Of The Ages (Remastered)","1","3","599373","spotify:user:sebastianelisapfeifer","2020-06-01T00:25:54Z"
"spotify:track:7oQX82XgUBDhSbpMSksG12","Blasphemous Rumours","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","spotify:album:5wfikaEZXnQTXWBZ5osw9A","Some Great Reward (Deluxe)","1","9","381880","spotify:user:sebastianelisapfeifer","2020-06-01T21:27:21Z"
"spotify:track:7CGJ8bX9yCRYaBjECFs4QY","Laura","spotify:artist:3m8KqUjgKDwmJ9L9uBHMMs","Fields Of The Nephilim","spotify:album:6MHq62strb5rUYlXwqzwDR","From Gehenna To Here","1","4","232426","spotify:user:sebastianelisapfeifer","2020-06-01T21:31:56Z"
"spotify:track:6AqzHdj8Wlokm62tmFwG1D","Somewhere","spotify:artist:0WkypWGtWi9gAlB6aIKESl","The Danse Society","spotify:album:4f6Hjqi7kUeSkHqPZW0ALk","Seduction (The Society Collection)","1","13","260746","spotify:user:sebastianelisapfeifer","2020-06-01T21:39:09Z"
"spotify:track:3l11TnAHwW5nLH3kfJ7BsM","House Of The Rising Son","spotify:artist:0IzJYdxaNLwrC7diSCu0iY","Geordie","spotify:album:0bqMwkLEuFsAreRnpGF6gV","Don't Be Fooled By The Name","1","2","301506","spotify:user:sebastianelisapfeifer","2020-06-01T23:49:26Z"
"spotify:track:5QtHxhexrXWsyExzsbZog2","Money For Nothing - Live Version","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:3tybckgVqaIsR5oGnfWKpA","On The Night","1","9","387626","spotify:user:sebastianelisapfeifer","2020-06-06T22:47:44Z"
"spotify:track:4km7pPzS1RkglFvRMAn4LH","Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:7JLiApdEm6DhYEdK3cop0v","Alchemy: Dire Straits Live","1","1","780760","spotify:user:sebastianelisapfeifer","2020-06-08T10:49:24Z"
"spotify:track:7BxBHNoIqiybZHlbeqMmvP","Hard Rock Hallelujah","spotify:artist:14SgKNlOCKAI0PfRD1HnWh","Lordi","spotify:album:0kRrLnHNQdd6m9avrVAMmb","The Arockalypse","1","7","247546","spotify:user:sebastianelisapfeifer","2020-06-12T12:28:54Z"
"spotify:track:3fudNa8fr0Hk1cgKvz2FtZ","Carry On","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:1cw8vqbfe9UetxpJmXNk5p","Black Reign","1","2","255066","spotify:user:sebastianelisapfeifer","2020-06-11T16:04:30Z"
"spotify:track:6G8nFMpln81KzUOs09zEOZ","Times Of Change - Remastered","spotify:artist:01PgvweTVfI7QCumtQt3IB","Magna Carta","spotify:album:6OobRe6xMYsWwkjxEp6sJe","Magna Carta (Remastered)","1","1","168920","spotify:user:sebastianelisapfeifer","2020-06-11T16:05:14Z"
"spotify:track:0cddvowG9DCT9VeZxRlPJm","Temple of Love - Extended Version 1983","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:4gcUrLYtJEV4TPl9vvO0UF","A Slight Case Of Overbombing","1","2","488011","spotify:user:sebastianelisapfeifer","2020-06-12T12:32:34Z"
"spotify:track:0iIcLT8cZcIwn5klxXC6pq","In the Mirror","spotify:artist:59cUJ4FJEmhz26aTmibwB9","Age Of Heaven","spotify:album:1XZHeN074AlNqT5Odl2k4X","Armageddon (Remastered Re-Release)","1","6","394253","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:45kLI8Frlx9W9hQ4b1HPvK","Paris Skyes","spotify:artist:0BTpoAH2U9hbuH2h36KnBt","Big Electric Cat","spotify:album:7ylNQvIFqlugs3b4zwWK8g","Gothic Rock 2","2","12","245666","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:2OG3u2CJvDjgwKgdnHy0Ix","A Day","spotify:artist:1wHmR7I0UlF58WFQexCPha","Clan of Xymox","spotify:album:1fxTpqxWhMTVo6nc3Dh9GB","Clan Of Xymox","1","1","400333","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:514dWOVKq8iHoW4FxVlICo","All The Pretty Little Horses (Vocals - Nick Cave)","spotify:artist:7vF3DcPluq6lZI36VniagW, spotify:artist:1RM5gp0RFfjpJhCYFPB30p","Current 93, Nick Cave","spotify:album:0VO6Btm3dtmI2U4lKcMEoi","Calling For Vanished Faces","1","15","188000","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:2tuyexwlVmFNecyT1Rblzl","Xavier (Remastered)","spotify:artist:6sq7prp0tj9Abn89khmfja","Dead Can Dance","spotify:album:4a7Go37RQcQJwo9wrFUThL","Within The Realm Of A Dying Sun (Remastered)","1","4","375280","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3MMfEMBb5T4dZjuMVBd1Mx","Night","spotify:artist:2XXNoTPVWeJLtaG0s0RHhX","Gild The Mourn","spotify:album:5rarCgkDv0MXbSmGoqgdXt","I-VIII","1","6","196048","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:1lWmCmqZFXjxjeyIlRG0Ha","The Spell","spotify:artist:0ITZTtiARs01n5EPOKV4Z5","La Scaltra","spotify:album:26P5gkIcLO0ftC9Hvk3swQ","The Third Eye","1","2","291373","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:0dbsT0yfLMmppM2EWYRpOb","Where Good Girls Go to Die","spotify:artist:51mEqzVhG2n9nD2kBAnWer, spotify:artist:3SDAI9zyGVTwCsR2KKLdci","London After Midnight, Sean Brennan","spotify:album:6Fm07DM2ampLByR3TOxbIV","Psycho Magnet","1","7","256613","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:7clzk3tSYv6VkQWByftu24","Kiss","spotify:artist:51mEqzVhG2n9nD2kBAnWer, spotify:artist:3SDAI9zyGVTwCsR2KKLdci","London After Midnight, Sean Brennan","spotify:album:6Fm07DM2ampLByR3TOxbIV","Psycho Magnet","1","12","384733","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:1xDYdcZliVU2UA225POWpw","Rain","spotify:artist:0DLfONSFG8AA0cQvh1yCrz","Project Pitchfork","spotify:album:7pwGzC514Pohr45X9ap1C9","Black","1","5","310694","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:2maZJ52Kw3cdOTAKC25bCM","Acid Ocean - Remix","spotify:artist:0DLfONSFG8AA0cQvh1yCrz","Project Pitchfork","spotify:album:7pwGzC514Pohr45X9ap1C9","Black","2","4","350630","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:66tZtZgSFNopMAVQvbN6rW","Timekiller - Video Edit / Original","spotify:artist:0DLfONSFG8AA0cQvh1yCrz","Project Pitchfork","spotify:album:04l1KwFh4glzIrlhWY8N6h","Daimonion","1","2","263960","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:20yra9oHowhg3JFUovBvoD","Without You","spotify:artist:2WVdNMzmZsrmfPRMGArUCM","Red Sun Revival","spotify:album:6ioNZEU76lt2SmCjDKYua9","Running from the Dawn","1","7","326880","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3ESdYvHHCnQMnPfTjYWmMw","Adrenaline","spotify:artist:0UnBsBrom4chs5rnjRBtIK","Rosetta Stone","spotify:album:4gtEJI7W3W0RCtAuR2EDw4","Adrenaline","1","2","220960","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3A6pYIUJ7jspDJdab9pCPo","Asimilasyon","spotify:artist:6paE8ghTau4qwwNzVRSgjR","She Past Away","spotify:album:2tuiAgjwrn1rKciu8dqNmB","Narin Yalnızlık","1","2","252093","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3lM9UdOYvDIs5PSY8aBEl2","Halloween","spotify:artist:1n65zfwYIj5kKEtNgxUlWb","Siouxsie and the Banshees","spotify:album:5OEum65e1HMGX51Ifu51Wb","Juju","1","4","221466","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:6TfbfKfIZhNY28UBrdP1mf","Sweetest Chill","spotify:artist:1n65zfwYIj5kKEtNgxUlWb","Siouxsie and the Banshees","spotify:album:4JLLAw7R40SnvwkUt9B63N","Tinderbox","1","2","247173","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:0sAVYHgKRKG7k9akb7xnjE","Black Planet","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:2wOuYERNvxVipFb2JlwvwA","First and Last and Always","1","1","281826","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:09oUFZKJtkxPic7OgczAbh","You Could Be the One","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:6ZYZP5vOJY6FhehA2UtQGG","More","1","2","240085","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3ygieRb5jtzYCRmkf5kKEK","Love Will Save You","spotify:artist:79S80ZWgVhIPMCHuvl6SkA","Swans","spotify:album:5sZc6Cya4QYkMLajvoj5Ts","White Light from the Mouth of Infinity","1","6","366706","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:6SceHVgQoC9bXNyJ4O8rTI","Here Today","spotify:artist:4HLWX9kzfraiCsTvrxJEXm","The Chameleons","spotify:album:0b8KChWO3kRpVRZNdNxms3","Script of the Bridge (Remastered)","1","2","237626","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:0GyJA0Yn0CcqvHKzeKaVhw","Fire Woman","spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","spotify:album:6N2W8EmbyRboYLsEqnWBKk","Sonic Temple","1","2","311026","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:2mIrfke7vosXAEWfz6ucyo","Lovesong - Remastered","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:0H6TddUF2M63ZSHGvhk5yy","Disintegration (Deluxe Edition)","1","4","208266","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:09OpntwPHuNICsyEt1ETpE","Lullaby","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:093amtf9s8VkIdUtvd2Tap","Greatest Hits","1","10","248973","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:4iVTSRiJAA18d3QglhyJ6Q","A Forest","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:6hmiQJ6FbPEQIDeKEIKSck","Seventeen Seconds","1","7","354640","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:5AQqtXvhgDKl3v4JzkdEsG","A Night Like This","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:7zJzNs8eVgbkVVSQSwKRtx","The Head On The Door","1","8","256320","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:3XHa9zpSaOgsbb6AKTVfWB","Once Beautiful","spotify:artist:2bVU3rr5CsO9Qh88lFGD1d","The Last Dance","spotify:album:0Plovo31OohNT4QKnk8xN9","Once Beautiful","1","2","314826","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:7Bqz2cjdtsdFyMYiAdZdnK","Just a Lifetime","spotify:artist:55XX7sgmxtVFNJnHrQMXh5","The Legendary Pink Dots","spotify:album:5nEQkSEKzKHefdY6w9nxKm","The Crushed Velvet Apocalypse","1","6","466506","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:1P1u2H8BTKaKTRhsQAwFH4","Thin Flesh","spotify:artist:3r7VhSKMedZrOa3zCD3e7X","Traitrs","spotify:album:5zif8VwNMkLGO0lUvnBHFf","Butcher's Coin","1","2","218750","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:4ipk7f550Qn5jetErsw94n","The River","spotify:artist:7wxXs62y8Gjf6c6pxrnWIl","Twin Tribes","spotify:album:3YErUJykOxWthdugvHD22D","The River","1","1","236568","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:1ycz5DvATLtmn2pOU8u38C","Be My Druidess","spotify:artist:0blJzvevdXrp21YeI2vbco","Type O Negative","spotify:album:6BkeUWI72Lssc077AxqQek","October Rust (Special Edition)","1","4","325840","spotify:user:sebastianelisapfeifer","2020-06-13T19:47:08Z"
"spotify:track:1pAEvxTb8r9sDyE620MLIa","Ederlezi - BOF ""Le temps des gitans""","spotify:artist:491v9k5NTGBGanwqPNSkuS, spotify:artist:6UfckOcvEeVW0fOLrqPHMA","Goran Bregović, Vaska Jankovska","spotify:album:78cBVyZrfpFWJCkEw1y3XF","Le Temps Des Gitans & Kuduz","1","10","226320","spotify:user:sebastianelisapfeifer","2020-06-15T16:38:42Z"
"spotify:track:6ghkCWKk438MyEbOr9Nrrq","The Man of Sorrows","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:4vSfHrq6XxVyMcJ6PguFR2","The Book of Souls","2","4","387542","spotify:user:sebastianelisapfeifer","2020-06-15T17:40:36Z"
"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","Take on Me","spotify:artist:2jzc5TC5TVFLXQlBNiIUzE","a-ha","spotify:album:1ER3B6zev5JEAaqhnyyfbf","Hunting High and Low","1","1","225280","spotify:user:sebastianelisapfeifer","2020-06-15T18:19:07Z"
"spotify:track:7KA66zSwthBv5X9bNQEeX1","Heat Of The Moment","spotify:artist:1bdytLV3FPjyhfrb6BhMej","Asia","spotify:album:1H6UavEu5ZiRwybDHo9vCd","Asia","1","1","227626","spotify:user:sebastianelisapfeifer","2020-06-15T18:19:16Z"
"spotify:track:7x8dCjCr0x6x2lXKujYD34","The Pretender","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","spotify:album:3ilXDEG0xiajK8AbqboeJz","Echoes, Silence, Patience & Grace","1","1","269373","spotify:user:sebastianelisapfeifer","2020-06-15T18:19:21Z"
"spotify:track:7tr1IYCt9HEzuEvTiQK80x","Paranoid - Live 1981","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:0FFbguUto5ZWRVMN2r9ZCm","The Ozzman Cometh","1","7","172333","spotify:user:sebastianelisapfeifer","2020-06-15T18:19:28Z"
"spotify:track:2xETnGJqu4jCd0NVRfvXfy","An Irish Pub song","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","spotify:album:1uV0UzpC2Sw6wY3uOPqx8t","Gangs of New Holland","1","3","202133","spotify:user:sebastianelisapfeifer","2020-06-15T18:22:05Z"
"spotify:track:3sY6z4pGcxpMwx3W026WtU","Peace of Mind","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","spotify:album:01OahkTPRCleDjobtRk7ST","Boston","1","2","303586","spotify:user:sebastianelisapfeifer","2020-06-15T18:22:19Z"
"spotify:track:6RXBjCDKM6vAGiX4ojUD1E","Cover Me","spotify:artist:3eqjTLE0HfPfh78zjh6TqT","Bruce Springsteen","spotify:album:14IYDXybb1XKu51QHDryak","Born In The U.S.A.","1","2","208240","spotify:user:sebastianelisapfeifer","2020-06-15T18:22:49Z"
"spotify:track:1i8TVeZA6ZiSyrdLKQ4DEd","Cats In The Cradle","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","spotify:album:4saAsJgmmKqFWTzaTdiYzC","Rock","1","3","241000","spotify:user:sebastianelisapfeifer","2020-06-15T18:22:54Z"
"spotify:track:0S0SB9whwuwHi4NZL2CQBl","Send Me An Angel","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:4saAsJgmmKqFWTzaTdiYzC","Rock","1","18","269426","spotify:user:sebastianelisapfeifer","2020-06-15T18:22:58Z"
"spotify:track:5Ii4crVk53ezvWp91wmvwd","Pictures of Matchstick Men","spotify:artist:4gIdjgLlvgEOz7MexDZzpM","Status Quo","spotify:album:5rhIQsdkWfK0s8eFlnql2g","Picturesque Matchstickable Messages from the Status Quo","1","12","190600","spotify:user:sebastianelisapfeifer","2020-06-15T18:24:19Z"
"spotify:track:1ymbXk2MMRS68Hdy5wSE9n","Blowin' in the Wind","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","spotify:album:3QdmZY6P7vEh9VRJ0hQv6g","God Bless America","1","5","165706","spotify:user:sebastianelisapfeifer","2020-06-15T18:24:28Z"
"spotify:track:6wjSNO6uJYlgbbfauyWhiw","Wind Of Change","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:4mGV3pZqcrUk0OSC8HBT96","Crazy World","1","4","313226","spotify:user:sebastianelisapfeifer","2020-06-15T18:25:59Z"
"spotify:track:4GnLf51wjzpzaTJolleKbq","Get Up, Stand Up","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","spotify:album:6rYQ6SRnVC8YleTffbtJcm","Burnin' (Deluxe Edition)","1","14","221933","spotify:user:sebastianelisapfeifer","2020-06-15T18:26:40Z"
"spotify:track:1QQfbfMfyzNZhT5fg3RpuS","Buffalo Soldier","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","spotify:album:1sXOM4wTy7TbTPdPz68YeF","Confrontation","1","2","257440","spotify:user:sebastianelisapfeifer","2020-06-15T18:27:00Z"
"spotify:track:7KckPfBROFq1qKlBPdIdOJ","I Don’t Want To Be Here Anymore","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:7JXzUgMregnvyAnmRfVOh5","The Black Market","1","2","239960","spotify:user:sebastianelisapfeifer","2020-06-15T18:37:37Z"
"spotify:track:7IMLn7dBjWiUzGXzk20EGb","Make It Stop (September's Children)","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:1ueojQqs9eBYzStz2uM5Dr","Endgame","1","3","234786","spotify:user:sebastianelisapfeifer","2020-06-15T18:37:43Z"
"spotify:track:6nTiIhLmQ3FWhvrGafw2zj","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:5dN7F9DV0Qg1XRdIgW8rke","American Idiot","1","1","176346","spotify:user:sebastianelisapfeifer","2020-06-15T18:38:10Z"
"spotify:track:1hwJKpe0BPUsq6UUrwBWTw","Boulevard of Broken Dreams","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:2sIWM1FzNqLCccNwXuC4SA","Boulevard of Broken Dreams","1","1","261266","spotify:user:sebastianelisapfeifer","2020-06-15T18:38:10Z"
"spotify:track:5vfjUAhefN7IjHbTvVCT4Z","Holiday","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:1SPzhFzjXrz9OXLP2rKg1C","Holiday","1","1","233026","spotify:user:sebastianelisapfeifer","2020-06-15T18:38:10Z"
"spotify:track:41pFyxOpS119Pb8JEzhx0w","Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)","spotify:artist:7oPftvlwr6VrsViSDV7fJY, spotify:artist:6MsLJGrbgFrgbtrfGmKwDK, spotify:artist:2j23UN2y2ez2LmYyRKl6hp, spotify:artist:2qQFan5AqzA4zB443MZOl2, spotify:artist:7DAUVYHliOov4Rnuw37suj","Green Day, John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company","spotify:album:1wO2srr9om17YtEvouoBue","American Idiot - The Original Broadway Cast Recording","1","4","262386","spotify:user:sebastianelisapfeifer","2020-06-15T18:41:49Z"
